ALVE01KKVRNXARE9691YW82GW6K611	Shem Rock vs. Abdul-Kareem Al-Selwady (UFC Fight Night: Evloev vs. Murphy - Prelims)	UFC Fight Night	2026-03-21
ALVE01KKVRP9T1EA4A7QV52B9GVDGP	Shanelle Dyer vs. Ravena Oliveira (UFC Fight Night: Evloev vs. Murphy - Prelims)	UFC Fight Night	2026-03-21
ALVE01KKEYC1PHENQBHPVVWEWDFGV2	Marwan Rahiki vs. Harry Hardwick (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
ALVE01KKF6WCJNEV0R3DE1Z4QEETK0	Ion Cutelaba vs. Oumar Sy (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
ALVE01KKEYCR7TEVXR43Q7TB0C0TAN	Charles Johnson vs. Bruno Silva (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
ALVE01KKEYC5FYEEEBZ3PN3DKQWTS9	Chris Curtis vs. Myktybek Orolbai (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKF7NQSREF0A4N7KAPRGD5SK	Vitor Petrino vs. Steven Asplund (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKF8H2SPE2GB79M4SWA3D72W	Elijah Smith vs. SuYoung You (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKEYCTB2E6YVC7M1DGG6XKKJ	Bolaji Oki vs. Manoel Sousa (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKFVQSJ9ERABJG0SPCR4WPNP	Brad Tavares vs. Eryk Anders (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKF8469AEJBSDY9YW684526B	Bia Mesquita vs. Montse Rendon (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKEYC53SEH09Y07PCPAKKHTR	Luan Lacerda vs. Hecher Sosa (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKEYDNV6EZA8SVK6C66SJJH2	Piera Rodriguez vs. Sam Hughes (UFC Fight Night: Emmett vs. Vallejos - Prelims)	UFC Fight Night	2026-03-14
ALVE01KKEYCZFSEAD9EQX15HVDT37W	Josh Emmett vs. Kevin Vallejos (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
ALVE01KKEYD0PDEJFBW70XZ7TKD31N	Amanda Lemos vs. Gillian Robertson (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
ALVE01KKF7DM1GEG3TET655G37KF4G	Andre Fili vs. Jose Delgado (UFC Fight Night: Emmett vs. Vallejos - Main)	UFC Fight Night	2026-03-14
cBmgXu39s0CM1P3iD0EosdhETsVAY85A	Brandon Moreno vs. Lone'er Kavanagh (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
d1smtBicS_NJTMCRmi7jlZc800zVBYVA	Marlon Vera vs. David Martinez (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
aQQLoH6xIxla7DRIsaV90U3Z_gmop1NG	Daniel Zellhuber vs. King Green (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
IVPYd6pIUwWARgain_1dSzpBhTcrZAG8	Edgar Chairez vs. Felipe Bunes (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
7x4c9_OOnrOb05GoDtu7_vMpB24ZHLgE	Imanol Rodriguez vs. Kevin Borjas (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
7efif5Yf4io7FdztG0t0wMUP5rwTdJ_q	Santiago Luna vs. Angel Pacheco (UFC Fight Night: Moreno vs. Kavanagh - Main)	UFC Fight Night	2026-02-28
lp4dukWmoviyJEy1CZcfZmMJ8e_6zKva	Ryan Gandra vs. Jose Daniel Medina (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
wm6QuzURJ2c0ejCmwXuYzaAF18PWGaV7	Ailin Perez vs. Macy Chiasson (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
xEfZmxNxkPMWjB10ePJ51YLZgZ5tOD3k	Cristian Quinonez vs. Kris Moutinho (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
guPx8_Qk56mwduwwU8B4TFlASLWDiC7b	Douglas Silva de Andrade vs. Javier Reyes (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
JcvSC6dFp8B2BQjntDtewVOK7CfzQGrl	Regina Tarin vs. Ernesta Kareckaite (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
wAawh6glavxbcTVqWsTKT_SzOR9fASta	Erik Silva vs. Francis Marshall (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
EjKJkiurYvgeMCTIXe00UQsi84LAuFYV	Damian Pinas vs. Wes Schultz (UFC Fight Night: Moreno vs. Kavanagh - Prelims)	UFC Fight Night	2026-02-28
TImMSe4J8nl5r0uyGhmOA09tdgsVlxVU	Sean Strickland vs. Anthony Hernandez (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
NVF2kXimGlQIA9wM2SRvizdAIpPO2nZJ	Geoff Neal vs. Uros Medic (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
reMyhX447HtN4n_qJccBa5hWH5OJwqhc	Dan Ige vs. Melquizael Costa (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
GBIMCp36UpF7sgrHIRfP49bOkeQnxxZY	Serghei Spivac vs. Ante Delija (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
AilN82Rwb201qYowUaDtLw_9GZwmhrpA	Jacobe Smith vs. Josiah Harrell (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
8GSbg_NensZh9m_YGfv1Qp5lj4jYcXYo	Zach Reese vs. Michel Pereira (UFC Fight Night: Strickland vs. Hernandez - Main)	UFC Fight Night	2026-02-21
e4hRXBfTsi3dRP3sAgkNK03nFTqWXAmP	Chidi Njokuani vs. Carlos Leal (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
TQ854m_14W_GOFS_RMiX1fxnIuREP3kD	Ode Osbourne vs. Alibi Idiris (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
m54TiwHxQPs5kRves2CZ6X2hJKfX2tVk	Alden Coria vs. Luis Gurule (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
zIlmoS7w4EpVq5CAuzHWChb7KbPJG3_m	Nora Cornolle vs. Joselyne Edwards (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
WUC_PQpOMLP1GCIYqblwRC1mUxzlSRXi	Ramiz Brahimaj vs. Punahele Soriano (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
_K8pyrOZcL5hX0W6TS_WBRZGBUAOmv_A	Phil Rowe vs. Jean-Paul Lebosnoyani (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
mg6EcYlLkzkw7dHYfUpgEFbzyjPS4kAe	Jordan Leavitt vs. Yadier del Valle (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
AbF_Pw8sO9bQUwSi7_xzZTLo1XPqUCJu	Juliana Miller vs. Carli Judice (UFC Fight Night: Strickland vs. Hernandez - Prelims)	UFC Fight Night	2026-02-21
NGbMk_pwGhbIqTh5k9dFUKS8gxtkq707	Mario Bautista vs. Vinicius Oliveira (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
7XrPAopc8QEqpwAED7L9lX_9VaUyeJD7	Amir Albazi vs. Kyoji Horiguchi (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
nqyekZI8vkHEz5n4v00OIsJ5bakKEK_L	Jailton Almeida vs. Rizvan Kuniev (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
hYZo3AsKeEiBdNbrrL2D93zqeVBxs1gf	Michal Oleksiejczuk vs. Marc-Andre Barriault (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
JKefS34JWeazuxoda3jGb1ynK_fvyPk1	Jean Matsumoto vs. Farid Basharat (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
o83qXHmYdR5E7BLijPCeChLbcsiS20HA	Dustin Jacoby vs. Julius Walker (UFC Fight Night: Bautista vs. Oliveira - Main)	UFC Fight Night	2026-02-07
Io3MT0J2oCJVITAm6Qs6cklbL_3Ti_2k	Alex Morono vs. Daniil Donchenko  (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
R0Aukjf__EPkLaFN1qU65O6qy28J_O5z	Nikolay Veretennikov vs. Niko Price (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
o5WiSVvn_vgwTOlqgarMKY0EVwQZ5CY7	Bruna Brasil vs. Ketlen Souza (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
ATMGPjgCgVbPJBCRFucyWdb5GqhWBOI4	Javid Basharat vs. Gianni Vazquez (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
paafSVGNlbe5MiNfYaYi4DG7Qs_Hizvs	Wang Cong vs. Eduarda Moura (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
Ux1CIZEh3Y_ag2LH8XfvX2Xm6wJvWXLD	Muin Gafurov vs. Jakub Wiklacz (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
AUgwEiWeIfIt_xwl5SMBofcMpsfQ03aH	Klaudia Sygula vs. Priscila Cachoeira (UFC Fight Night: Bautista vs. Oliveira - Prelims)	UFC Fight Night	2026-02-07
vIjdRZTlqZk5QlWwZTidPj1Ko1xtEUwX	Diego Lopes vs. Jean Silva	UFC Fight Night	2025-09-13
66HTAX0PPaJdySwCC4HkhDNMM3dEQIXZ	Petr Yan vs. Marcus McGhee	UFC Fight Night	2025-07-06
ALVE01KMGXPM9CE5V8H9GJY67VZQD5	Jan Blachowicz vs. Carlos Ulberg (UFC Fight Night: Edwards vs. Brady)	UFC Fight Night	2025-03-22
79ZJacx7W_zNXX2Fp38zYIgnBYhiPmLq	Israel Adesanya  vs. Nassourdine Imavov	UFC Fight Night	2025-02-01
zv2AFWU36WbJBvSUPTjFqzcEjrKzEUaE	Mackenzie Dern vs. Amanda Ribas	UFC Fight Night	2025-01-11
ALVE01KMGXNSKSEP5B38QP3PQB9CHJ	Volkan Oezdemir vs. Carlos Ulberg (UFC Fight Night: Yan vs. Figueiredo)	UFC Fight Night	2024-11-23
dMEPP1ErmQ3pTqwKy0DeCMdui36Vlqwk	Petr Yan vs. Deiveson Figueiredo	UFC Fight Night	2024-11-23
ALVE01KQTDCX07EDKT8AG2RD3C4E28	Aiemann Zahabi vs. Pedro Munhoz (UFC Fight Night: Moreno vs. Albazi)	UFC Fight Night	2024-11-02
KFOGpSeXkcY8wEFDfFdlprY2Awou9j0J	Mackenzie Dern vs. Loopy Godinez	UFC Fight Night	2024-08-03
ALVE01KQG84NPZEZSVTSQHHZ4V7H1M	Steve Garcia vs. SeungWoo Choi	UFC Fight Night	2024-07-20
_GdNzb77tNUHQQLINVAl1EHTN4XRCAvd	Joshua Van vs. Charles Johnson	UFC Fight Night	2024-07-13
ALVE01KMGXNA5YEP1TN24G3RSS0X51	Alonzo Menifield vs. Carlos Ulberg (UFC Fight Night: Lewis vs. Nascimento)	UFC Fight Night	2024-05-11
KAbktrfQo0RHIa5TqiI7ptoFhKfZewMK	Joshua Van vs. Felipe Bunes	UFC Fight Night	2024-01-13
Mz3Arak5_hDPbBKjnkSEsw9PBKdPoym5	Magomed Ankalaev vs. Johnny Walker	UFC Fight Night	2024-01-13
ALVE01KXA7V3DFER1T2CATZQEP23VE	UFC 329 in 60-Min. All Fights. No Filler.	UFC	2026-07-11
ALVE01KXA7NM5MEC0SQPGYAR9J3RH8	UFC 329 in 25-Min. All Fights. No Filler.	UFC	2026-07-11
ALVE01KXA7J544EG0SFT4E0NDPJF39	UFC 329 Must-See Finishes	UFC	2026-07-11
ALVE01KXA7G84SEZ7TJS7HCDENX2PY	McGregor vs. Holloway Highlights - UFC 329	UFC	2026-07-11
ALVE01KXA5SXD9E8ERCNEPE7THZV9D	Saint-Denis vs. Pimblett Highlights - UFC 329	UFC	2026-07-11
ALVE01KXA4FFWGEXNSZE3E8FVQ3547	Sandhagen vs. Bautista Highlights - UFC 329	UFC	2026-07-11
ALVE01KXA34DPKE2RT8F50G5KZ2H3P	Royval vs. Kavanagh Highlights - UFC 329	UFC	2026-07-11
ALVE01KXA047P8E0TTQWH8KK031R4M	Green vs. McKinney Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9XWHE0E3MT3MGE8PPDZYCJ	Krylov vs. Whittaker Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9WRSM7E0882B6R1Q0J1PKC	Steveson vs. Ellison Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9TWJGNEQAA7DGD2D581WAQ	Garbrandt vs. Yanez Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9RPM6FE7V9J88CGXC8GDJZ	Riley vs. Kamaka III Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9QGDG9E2TT0805S1ASPN7G	Cortez vs. Wang Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9NK4WME5T9FPMJYQF3EKFC	Pinas vs. Almeida Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9MPZ78EZ8RWTHMQ25G5E4F	Basharat vs. Garza Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9JJD3FEN9RC3GFHJDQN2KB	Gandra vs. Reese Highlights - UFC 329	UFC	2026-07-11
ALVE01KX9HP37EEFSTYKEBRE3452X7	Costa vs. Durden Highlights - UFC 329	UFC	2026-07-11
ALVE01KTQ07CRAECGT3CDCMB7FPFE8	UFC at the White House: Topuria vs. Gaethje - All The Fights	UFC at the White House	2026-06-14
ALVE01KT1YFEMZE2KTH5G109TS9E1W	Ilia Topuria vs. Justin Gaethje (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFEKQE6MAFD0ZK62BQMTK	Alex Pereira vs. Ciryl Gane (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFDFWE3TT1RQDNSDXNM3Q	Sean O'Malley vs. Aiemann Zahabi (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFD9NEP3SVBKANTP25MYB	Josh Hokit vs. Derrick Lewis (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFDAEE7GV2P1KEZHH56DR	Mauricio Ruffy vs. Michael Chandler (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFDBFESYBGN4RHRFKVDAN	Bo Nickal vs. Kyle Daukaus (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KT1YFDFJEKKTE27ENYD246C0	Diego Lopes vs. Steve Garcia (UFC Freedom 250 - Main)	UFC at the White House	2026-06-14
ALVE01KV3D9YFWEKS8FEXJ1AC4Z6CP	UFC Embedded (Topuria vs. Gaethje) - Episode 7	UFC at the White House	2026-06-14
ALVE01KT7HG05ZEQ0SCQRJZY5Y0BF2	UFC Embedded (Topuria vs. Gaethje) - Episode 6	UFC at the White House	2026-06-13
ALVE01KT7HFY4EETV94WBJWR7D7S16	UFC Embedded (Topuria vs. Gaethje) - Episode 5	UFC at the White House	2026-06-12
ALVE01KT7HFWAREKHSJ7MXP4WYAN8Z	UFC Embedded (Topuria vs. Gaethje) - Episode 4	UFC at the White House	2026-06-11
ALVE01KT7HFTKQEG9T02M533YWZ29V	UFC Embedded (Topuria vs. Gaethje) - Episode 3	UFC at the White House	2026-06-10
ALVE01KT7HFMA0EW393W8WZTCKN5ZT	UFC Embedded (Topuria vs. Gaethje) - Episode 1	UFC at the White House	2026-06-10
ALVE01KT7HFRC8EM4T7ZGFZ9ZJB929	UFC Embedded (Topuria vs. Gaethje) - Episode 2	UFC at the White House	2026-06-09
